Player_X,Closest_Rock_X,Closest_Rock_Y,Delta_X,Action_Taken
503,389,722,114,1
503,389,728,114,1
503,389,734,114,1
503,389,740,114,1
503,389,746,114,1
503,389,752,114,1
503,389,758,114,1
503,389,764,114,1
503,389,770,114,1
503,389,776,114,1
503,389,782,114,1
503,389,788,114,1
496,389,794,107,0
489,389,800,100,0
482,243,506,239,0
475,243,512,232,0
468,243,518,225,0
461,243,524,218,0
461,243,530,218,1
461,243,536,218,1
461,243,542,218,1
461,243,548,218,1
461,243,554,218,1
461,243,560,218,1
461,243,566,218,1
461,243,572,218,1
461,243,578,218,1
461,243,584,218,1
461,243,590,218,1
461,243,596,218,1
461,243,602,218,1
461,243,608,218,1
461,243,614,218,1
461,243,620,218,1
461,243,626,218,1
461,243,632,218,1
461,243,638,218,1
461,243,644,218,1
461,243,650,218,1
454,243,656,211,0
447,243,662,204,0
440,243,668,197,0
433,243,674,190,0
426,243,680,183,0
419,243,686,176,0
412,243,692,169,0
412,243,698,169,1
412,243,704,169,1
412,243,710,169,1
412,243,716,169,1
412,243,722,169,1
412,243,728,169,1
412,243,734,169,1
412,243,740,169,1
412,243,746,169,1
412,243,752,169,1
412,243,758,169,1
412,243,764,169,1
412,243,770,169,1
412,243,776,169,1
412,243,782,169,1
412,243,788,169,1
412,243,794,169,1
412,243,800,169,1
412,259,506,153,1
412,259,512,153,1
412,259,518,153,1
412,259,524,153,1
412,259,530,153,1
412,259,536,153,1
412,259,542,153,1
412,259,548,153,1
412,259,554,153,1
412,259,560,153,1
412,259,566,153,1
412,259,572,153,1
412,259,578,153,1
412,259,584,153,1
412,259,590,153,1
412,259,596,153,1
412,259,602,153,1
412,259,608,153,1
412,259,614,153,1
412,259,620,153,1
412,259,626,153,1
412,259,632,153,1
412,259,638,153,1
412,259,644,153,1
412,259,650,153,1
412,259,656,153,1
412,259,662,153,1
412,259,668,153,1
412,259,674,153,1
412,259,680,153,1
412,259,686,153,1
405,259,692,146,0
398,259,698,139,0
391,259,704,132,0
384,259,710,125,0
377,259,716,118,0
370,259,722,111,0
363,259,728,104,0
363,259,734,104,1
363,259,740,104,1
363,259,746,104,1
363,259,752,104,1
363,259,758,104,1
363,259,764,104,1
363,259,770,104,1
363,259,776,104,1
363,259,782,104,1
363,259,788,104,1
363,259,794,104,1
363,259,800,104,1
363,523,656,-160,1
363,523,662,-160,1
363,523,668,-160,1
363,523,674,-160,1
363,523,680,-160,1
363,523,686,-160,1
356,523,692,-167,0
349,523,698,-174,0
342,523,704,-181,0
335,523,710,-188,0
328,523,716,-195,0
321,523,722,-202,0
314,176,578,138,0
307,176,584,131,0
307,176,590,131,1
307,176,596,131,1
307,176,602,131,1
307,176,608,131,1
307,176,614,131,1
307,176,620,131,1
307,176,626,131,1
307,176,632,131,1
307,176,638,131,1
307,176,644,131,1
307,176,650,131,1
307,176,656,131,1
307,176,662,131,1
307,176,668,131,1
307,176,674,131,1
307,176,680,131,1
307,176,686,131,1
307,176,692,131,1
307,176,698,131,1
307,176,704,131,1
307,176,710,131,1
307,176,716,131,1
307,176,722,131,1
300,176,728,124,0
293,176,734,117,0
286,176,740,110,0
279,176,746,103,0
272,176,752,96,0
265,176,758,89,0
258,176,764,82,0
251,176,770,75,0
251,176,776,75,1
251,176,782,75,1
251,176,788,75,1
251,176,794,75,1
251,176,800,75,1
251,352,656,-101,1
251,352,662,-101,1
251,352,668,-101,1
251,352,674,-101,1
251,352,680,-101,1
251,352,686,-101,1
251,352,692,-101,1
251,352,698,-101,1
251,352,704,-101,1
244,352,710,-108,0
237,352,716,-115,0
230,352,722,-122,0
223,352,728,-129,0
216,352,734,-136,0
209,352,740,-143,0
202,352,746,-150,0
202,352,752,-150,1
202,352,758,-150,1
202,352,764,-150,1
202,94,620,108,1
202,94,626,108,1
202,94,632,108,1
202,94,638,108,1
202,94,644,108,1
202,94,650,108,1
202,94,656,108,1
202,94,662,108,1
202,94,668,108,1
202,94,674,108,1
202,94,680,108,1
202,94,686,108,1
202,94,692,108,1
202,94,698,108,1
202,94,704,108,1
202,94,710,108,1
202,94,716,108,1
202,94,722,108,1
202,94,728,108,1
202,94,734,108,1
202,94,740,108,1
202,94,746,108,1
202,94,752,108,1
202,94,758,108,1
202,94,764,108,1
202,94,770,108,1
202,94,776,108,1
202,94,782,108,1
202,94,788,108,1
202,94,794,108,1
202,94,800,108,1
202,335,656,-133,1
202,335,662,-133,1
202,335,668,-133,1
202,335,674,-133,1
202,335,680,-133,1
202,335,686,-133,1
202,335,692,-133,1
202,335,698,-133,1
202,335,704,-133,1
202,335,710,-133,1
202,335,716,-133,1
202,335,722,-133,1
202,335,728,-133,1
202,335,734,-133,1
202,335,740,-133,1
202,335,746,-133,1
202,335,752,-133,1
202,335,758,-133,1
202,335,764,-133,1
202,335,770,-133,1
202,335,776,-133,1
202,335,782,-133,1
202,335,788,-133,1
202,335,794,-133,1
202,335,800,-133,1
202,45,656,157,1
202,45,662,157,1
202,45,668,157,1
202,45,674,157,1
202,45,680,157,1
209,45,686,164,2
216,45,692,171,2
223,45,698,178,2
230,45,704,185,2
237,45,710,192,2
244,45,716,199,2
251,45,722,206,2
258,45,728,213,2
265,425,584,-160,2
265,425,590,-160,1
265,425,596,-160,1
265,425,602,-160,1
265,425,608,-160,1
265,425,614,-160,1
265,425,620,-160,1
265,425,626,-160,1
265,425,632,-160,1
265,425,638,-160,1
265,425,644,-160,1
265,425,650,-160,1
265,425,656,-160,1
265,425,662,-160,1
265,425,668,-160,1
265,425,674,-160,1
265,425,680,-160,1
265,425,686,-160,1
265,425,692,-160,1
265,425,698,-160,1
265,425,704,-160,1
265,425,710,-160,1
258,425,716,-167,0
251,425,722,-174,0
244,425,728,-181,0
237,425,734,-188,0
230,425,740,-195,0
223,425,746,-202,0
216,425,752,-209,0
209,425,758,-216,0
202,425,764,-223,0
195,6,620,189,0
188,6,626,182,0
188,6,632,182,1
188,6,638,182,1
188,6,644,182,1
188,6,650,182,1
188,6,656,182,1
188,6,662,182,1
188,6,668,182,1
188,6,674,182,1
188,6,680,182,1
188,6,686,182,1
188,6,692,182,1
188,6,698,182,1
188,6,704,182,1
188,6,710,182,1
188,6,716,182,1
188,6,722,182,1
188,6,728,182,1
188,6,734,182,1
188,6,740,182,1
188,6,746,182,1
188,6,752,182,1
188,6,758,182,1
188,6,764,182,1
188,6,770,182,1
188,6,776,182,1
188,6,782,182,1
188,6,788,182,1
188,6,794,182,1
188,6,800,182,1
195,510,656,-315,2
202,510,662,-308,2
209,510,668,-301,2
216,510,674,-294,2
223,510,680,-287,2
230,510,686,-280,2
237,510,692,-273,2
244,510,698,-266,2
244,510,704,-266,1
244,510,710,-266,1
244,510,716,-266,1
244,510,722,-266,1
244,510,728,-266,1
244,510,734,-266,1
244,510,740,-266,1
244,510,746,-266,1
244,475,602,-231,1
244,475,608,-231,1
244,475,614,-231,1
244,475,620,-231,1
244,475,626,-231,1
244,475,632,-231,1
244,475,638,-231,1
244,475,644,-231,1
244,475,650,-231,1
244,475,656,-231,1
244,143,512,101,1
244,143,518,101,1
244,143,524,101,1
244,143,530,101,1
244,143,536,101,1
244,143,542,101,1
244,143,548,101,1
244,143,554,101,1
244,143,560,101,1
244,143,566,101,1
244,143,572,101,1
244,143,578,101,1
244,143,584,101,1
244,143,590,101,1
244,143,596,101,1
244,143,602,101,1
244,143,608,101,1
244,143,614,101,1
251,143,620,108,2
258,143,626,115,2
265,143,632,122,2
272,143,638,129,2
279,143,644,136,2
286,143,650,143,2
293,143,656,150,2
293,143,662,150,1
293,143,668,150,1
293,143,674,150,1
293,143,680,150,1
293,143,686,150,1
293,143,692,150,1
293,143,698,150,1
293,143,704,150,1
293,143,710,150,1
293,143,716,150,1
293,143,722,150,1
293,143,728,150,1
293,143,734,150,1
293,143,740,150,1
293,143,746,150,1
293,143,752,150,1
293,143,758,150,1
293,143,764,150,1
293,143,770,150,1
293,143,776,150,1
293,143,782,150,1
293,143,788,150,1
293,143,794,150,1
293,143,800,150,1
293,451,656,-158,1
293,451,662,-158,1
293,451,668,-158,1
286,451,674,-165,0
279,451,680,-172,0
272,451,686,-179,0
265,451,692,-186,0
258,451,698,-193,0
251,451,704,-200,0
251,451,710,-200,1
251,451,716,-200,1
251,451,722,-200,1
251,451,728,-200,1
251,451,734,-200,1
251,451,740,-200,1
251,451,746,-200,1
251,451,752,-200,1
251,451,758,-200,1
251,85,614,166,1
251,85,620,166,1
251,85,626,166,1
251,85,632,166,1
251,85,638,166,1
251,85,644,166,1
251,85,650,166,1
251,85,656,166,1
251,85,662,166,1
251,85,668,166,1
251,85,674,166,1
244,85,680,159,0
237,85,686,152,0
230,85,692,145,0
223,85,698,138,0
216,85,704,131,0
209,85,710,124,0
202,85,716,117,0
195,85,722,110,0
195,85,728,110,1
195,85,734,110,1
195,85,740,110,1
195,85,746,110,1
195,85,752,110,1
195,85,758,110,1
195,85,764,110,1
195,85,770,110,1
195,85,776,110,1
195,85,782,110,1
195,85,788,110,1
195,85,794,110,1
195,85,800,110,1
195,400,656,-205,1
195,400,662,-205,1
195,400,668,-205,1
195,400,674,-205,1
195,400,680,-205,1
195,400,686,-205,1
195,400,692,-205,1
195,400,698,-205,1
195,400,704,-205,1
195,400,710,-205,1
195,318,566,-123,1
195,318,572,-123,1
195,318,578,-123,1
195,318,584,-123,1
195,318,590,-123,1
195,318,596,-123,1
195,318,602,-123,1
195,318,608,-123,1
195,318,614,-123,1
195,318,620,-123,1
195,318,626,-123,1
195,318,632,-123,1
195,318,638,-123,1
195,318,644,-123,1
195,318,650,-123,1
195,318,656,-123,1
195,318,662,-123,1
195,318,668,-123,1
195,318,674,-123,1
195,318,680,-123,1
195,318,686,-123,1
195,318,692,-123,1
195,318,698,-123,1
195,318,704,-123,1
195,318,710,-123,1
195,318,716,-123,1
195,318,722,-123,1
195,318,728,-123,1
195,318,734,-123,1
195,318,740,-123,1
195,318,746,-123,1
195,318,752,-123,1
195,318,758,-123,1
195,318,764,-123,1
195,318,770,-123,1
195,318,776,-123,1
195,318,782,-123,1
202,318,788,-116,2
209,318,794,-109,2
216,318,800,-102,2
223,92,656,131,2
230,92,662,138,2
237,92,668,145,2
244,92,674,152,2
251,92,680,159,2
251,92,686,159,1
251,92,692,159,1
251,92,698,159,1
251,92,704,159,1
251,92,710,159,1
251,92,716,159,1
251,92,722,159,1
251,92,728,159,1
251,92,734,159,1
251,92,740,159,1
251,92,746,159,1
251,92,752,159,1
251,92,758,159,1
251,92,764,159,1
251,92,770,159,1
251,92,776,159,1
251,92,782,159,1
251,92,788,159,1
251,92,794,159,1
251,92,800,159,1
251,473,656,-222,1
251,473,662,-222,1
251,473,668,-222,1
251,473,674,-222,1
251,473,680,-222,1
251,473,686,-222,1
251,473,692,-222,1
251,473,698,-222,1
251,473,704,-222,1
251,473,710,-222,1
251,473,716,-222,1
251,473,722,-222,1
251,473,728,-222,1
251,473,734,-222,1
251,473,740,-222,1
251,473,746,-222,1
251,473,752,-222,1
258,473,758,-215,2
265,473,764,-208,2
272,473,770,-201,2
279,473,776,-194,2
286,473,782,-187,2
293,473,788,-180,2
300,473,794,-173,2
300,473,800,-173,1
300,233,506,67,1
300,233,512,67,1
300,233,518,67,1
300,233,524,67,1
300,233,530,67,1
307,233,536,74,2
314,233,542,81,2
321,233,548,88,2
328,233,554,95,2
335,233,560,102,2
342,233,566,109,2
349,233,572,116,2
356,233,578,123,2
363,233,584,130,2
370,233,590,137,2
377,233,596,144,2
384,233,602,151,2
391,233,608,158,2
398,233,614,165,2
405,233,620,172,2
412,233,626,179,2
419,233,632,186,2
426,233,638,193,2
433,233,644,200,2
440,233,650,207,2
447,233,656,214,2
454,233,662,221,2
461,369,518,92,2
468,369,524,99,2
468,369,530,99,1
468,369,536,99,1
468,369,542,99,1
468,369,548,99,1
468,369,554,99,1
468,369,560,99,1
468,369,566,99,1
468,369,572,99,1
468,369,578,99,1
468,369,584,99,1
468,369,590,99,1
468,369,596,99,1
468,369,602,99,1
468,369,608,99,1
468,369,614,99,1
468,369,620,99,1
468,369,626,99,1
468,369,632,99,1
468,369,638,99,1
468,369,644,99,1
468,369,650,99,1
468,369,656,99,1
468,369,662,99,1
468,369,668,99,1
468,369,674,99,1
468,369,680,99,1
468,369,686,99,1
468,369,692,99,1
468,369,698,99,1
468,369,704,99,1
468,369,710,99,1
468,369,716,99,1
468,369,722,99,1
468,369,728,99,1
468,369,734,99,1
468,369,740,99,1
468,369,746,99,1
468,369,752,99,1
468,369,758,99,1
468,369,764,99,1
468,369,770,99,1
468,369,776,99,1
468,369,782,99,1
468,369,788,99,1
468,369,794,99,1
461,369,800,92,0
454,458,506,-4,0
447,458,512,-11,0
440,458,518,-18,0
433,458,524,-25,0
426,458,530,-32,0
419,458,536,-39,0
412,458,542,-46,0
405,458,548,-53,0
398,458,554,-60,0
391,458,560,-67,0
384,458,566,-74,0
377,458,572,-81,0
370,458,578,-88,0
363,458,584,-95,0
356,458,590,-102,0
349,458,596,-109,0
342,458,602,-116,0
335,458,608,-123,0
328,458,614,-130,0
321,458,620,-137,0
321,458,626,-137,1
321,458,632,-137,1
321,458,638,-137,1
321,458,644,-137,1
321,458,650,-137,1
321,458,656,-137,1
321,458,662,-137,1
321,458,668,-137,1
321,458,674,-137,1
321,458,680,-137,1
321,458,686,-137,1
321,458,692,-137,1
314,458,698,-144,0
307,458,704,-151,0
300,458,710,-158,0
293,458,716,-165,0
286,458,722,-172,0
279,458,728,-179,0
272,458,734,-186,0
265,458,740,-193,0
258,458,746,-200,0
251,458,752,-207,0
244,85,608,159,0
237,85,614,152,0
237,85,620,152,1
237,85,626,152,1
237,85,632,152,1
237,85,638,152,1
237,85,644,152,1
237,85,650,152,1
237,85,656,152,1
237,85,662,152,1
237,85,668,152,1
237,85,674,152,1
237,85,680,152,1
237,85,686,152,1
237,85,692,152,1
237,85,698,152,1
237,85,704,152,1
237,85,710,152,1
237,85,716,152,1
237,85,722,152,1
237,85,728,152,1
237,85,734,152,1
237,85,740,152,1
237,85,746,152,1
237,85,752,152,1
237,85,758,152,1
237,85,764,152,1
237,85,770,152,1
237,85,776,152,1
237,85,782,152,1
237,85,788,152,1
237,85,794,152,1
237,85,800,152,1
237,387,656,-150,1
237,387,662,-150,1
237,387,668,-150,1
237,387,674,-150,1
237,387,680,-150,1
237,387,686,-150,1
237,387,692,-150,1
237,387,698,-150,1
237,387,704,-150,1
237,387,710,-150,1
237,387,716,-150,1
244,387,722,-143,2
251,387,728,-136,2
258,387,734,-129,2
265,387,740,-122,2
272,387,746,-115,2
279,387,752,-108,2
286,387,758,-101,2
293,387,764,-94,2
293,387,770,-94,1
293,387,776,-94,1
293,387,782,-94,1
293,387,788,-94,1
293,387,794,-94,1
293,387,800,-94,1
293,185,656,108,1
293,185,662,108,1
293,185,668,108,1
293,185,674,108,1
293,185,680,108,1
293,185,686,108,1
300,185,692,115,2
307,185,698,122,2
314,185,704,129,2
321,185,710,136,2
328,185,716,143,2
335,185,722,150,2
342,185,728,157,2
349,185,734,164,2
356,185,740,171,2
363,185,746,178,2
370,185,752,185,2
377,185,758,192,2
384,185,764,199,2
391,185,770,206,2
398,185,776,213,2
405,185,782,220,2
412,185,788,227,2
419,185,794,234,2
426,358,500,68,2
433,358,506,75,2
440,358,512,82,2
447,358,518,89,2
454,358,524,96,2
461,358,530,103,2
468,358,536,110,2
475,358,542,117,2
475,358,548,117,1
475,358,554,117,1
475,358,560,117,1
475,358,566,117,1
475,358,572,117,1
475,358,578,117,1
475,358,584,117,1
475,358,590,117,1
475,358,596,117,1
475,358,602,117,1
475,358,608,117,1
475,358,614,117,1
475,358,620,117,1
475,358,626,117,1
475,358,632,117,1
475,358,638,117,1
475,358,644,117,1
475,358,650,117,1
475,358,656,117,1
475,358,662,117,1
475,358,668,117,1
475,358,674,117,1
475,358,680,117,1
475,358,686,117,1
475,358,692,117,1
475,358,698,117,1
475,358,704,117,1
475,358,710,117,1
475,358,716,117,1
475,358,722,117,1
475,358,728,117,1
475,358,734,117,1
475,358,740,117,1
475,358,746,117,1
475,358,752,117,1
475,358,758,117,1
475,358,764,117,1
475,358,770,117,1
475,358,776,117,1
475,358,782,117,1
475,358,788,117,1
475,358,794,117,1
475,358,800,117,1
475,245,656,230,1
475,245,662,230,1
475,245,668,230,1
475,245,674,230,1
475,245,680,230,1
475,245,686,230,1
475,245,692,230,1
475,245,698,230,1
475,245,704,230,1
475,245,710,230,1
475,245,716,230,1
475,245,722,230,1
475,245,728,230,1
475,245,734,230,1
475,245,740,230,1
475,291,596,184,1
475,291,602,184,1
475,291,608,184,1
475,291,614,184,1
475,291,620,184,1
475,291,626,184,1
475,291,632,184,1
475,291,638,184,1
475,291,644,184,1
468,291,650,177,0
461,291,656,170,0
454,291,662,163,0
447,291,668,156,0
440,291,674,149,0
433,291,680,142,0
426,291,686,135,0
419,291,692,128,0
412,291,698,121,0
405,291,704,114,0
405,291,710,114,1
405,291,716,114,1
405,291,722,114,1
405,291,728,114,1
405,291,734,114,1
405,291,740,114,1
405,291,746,114,1
405,291,752,114,1
405,291,758,114,1
405,291,764,114,1
405,291,770,114,1
405,291,776,114,1
405,291,782,114,1
405,291,788,114,1
405,291,794,114,1
405,291,800,114,1
405,530,656,-125,1
405,530,662,-125,1
405,530,668,-125,1
405,530,674,-125,1
405,530,680,-125,1
405,530,686,-125,1
405,530,692,-125,1
405,530,698,-125,1
405,530,704,-125,1
405,530,710,-125,1
405,530,716,-125,1
405,530,722,-125,1
405,530,728,-125,1
405,530,734,-125,1
405,530,740,-125,1
398,530,746,-132,0
391,530,752,-139,0
384,530,758,-146,0
377,530,764,-153,0
370,530,770,-160,0
363,231,626,132,0
356,231,632,125,0
349,231,638,118,0
349,231,644,118,1
349,231,650,118,1
349,231,656,118,1
349,231,662,118,1
349,231,668,118,1
349,231,674,118,1
349,231,680,118,1
349,231,686,118,1
349,231,692,118,1
349,231,698,118,1
349,231,704,118,1
349,231,710,118,1
349,231,716,118,1
349,231,722,118,1
349,231,728,118,1
349,231,734,118,1
349,231,740,118,1
349,231,746,118,1
349,231,752,118,1
349,231,758,118,1
349,231,764,118,1
349,231,770,118,1
349,231,776,118,1
349,231,782,118,1
349,231,788,118,1
349,231,794,118,1
349,231,800,118,1
349,224,506,125,1
349,224,512,125,1
349,224,518,125,1
349,224,524,125,1
349,224,530,125,1
349,224,536,125,1
349,224,542,125,1
349,224,548,125,1
349,224,554,125,1
349,224,560,125,1
349,224,566,125,1
349,224,572,125,1
349,224,578,125,1
349,224,584,125,1
349,224,590,125,1
349,224,596,125,1
349,224,602,125,1
349,224,608,125,1
349,224,614,125,1
349,224,620,125,1
349,224,626,125,1
349,224,632,125,1
349,224,638,125,1
349,224,644,125,1
349,224,650,125,1
349,224,656,125,1
349,224,662,125,1
349,224,668,125,1
349,224,674,125,1
349,224,680,125,1
349,224,686,125,1
349,224,692,125,1
349,224,698,125,1
349,224,704,125,1
349,224,710,125,1
349,224,716,125,1
349,224,722,125,1
349,224,728,125,1
349,224,734,125,1
349,224,740,125,1
349,224,746,125,1
349,224,752,125,1
349,224,758,125,1
349,224,764,125,1
349,224,770,125,1
349,224,776,125,1
349,224,782,125,1
349,224,788,125,1
349,224,794,125,1
349,224,800,125,1
349,180,656,169,1
349,180,662,169,1
349,180,668,169,1
349,180,674,169,1
349,180,680,169,1
349,180,686,169,1
349,180,692,169,1
349,180,698,169,1
349,180,704,169,1
349,180,710,169,1
349,180,716,169,1
349,180,722,169,1
349,180,728,169,1
349,180,734,169,1
349,180,740,169,1
349,180,746,169,1
349,180,752,169,1
349,180,758,169,1
349,222,614,127,1
349,222,620,127,1
349,222,626,127,1
349,222,632,127,1
349,222,638,127,1
349,222,644,127,1
349,222,650,127,1
349,222,656,127,1
349,222,662,127,1
349,222,668,127,1
349,222,674,127,1
349,222,680,127,1
349,222,686,127,1
349,222,692,127,1
349,222,698,127,1
349,222,704,127,1
349,222,710,127,1
349,222,716,127,1
349,222,722,127,1
349,222,728,127,1
349,222,734,127,1
349,222,740,127,1
349,222,746,127,1
349,222,752,127,1
349,222,758,127,1
349,222,764,127,1
349,222,770,127,1
349,222,776,127,1
349,222,782,127,1
349,222,788,127,1
349,222,794,127,1
349,222,800,127,1
342,123,656,219,0
335,123,662,212,0
328,123,668,205,0
321,123,674,198,0
314,123,680,191,0
307,123,686,184,0
300,123,692,177,0
293,123,698,170,0
293,123,704,170,1
293,123,710,170,1
293,123,716,170,1
293,123,722,170,1
293,123,728,170,1
293,123,734,170,1
293,123,740,170,1
293,123,746,170,1
293,123,752,170,1
293,123,758,170,1
293,123,764,170,1
293,123,770,170,1
293,123,776,170,1
293,123,782,170,1
293,123,788,170,1
293,123,794,170,1
293,123,800,170,1
293,486,656,-193,1
293,486,662,-193,1
293,486,668,-193,1
293,486,674,-193,1
293,486,680,-193,1
293,486,686,-193,1
293,486,692,-193,1
293,486,698,-193,1
293,486,704,-193,1
293,486,710,-193,1
293,486,716,-193,1
293,486,722,-193,1
293,486,728,-193,1
293,486,734,-193,1
293,486,740,-193,1
293,486,746,-193,1
293,486,752,-193,1
293,486,758,-193,1
293,486,764,-193,1
293,486,770,-193,1
293,486,776,-193,1
293,486,782,-193,1
293,114,638,179,1
293,114,644,179,1
293,114,650,179,1
293,114,656,179,1
293,114,662,179,1
293,114,668,179,1
293,114,674,179,1
293,114,680,179,1
293,114,686,179,1
293,114,692,179,1
293,114,698,179,1
293,114,704,179,1
293,114,710,179,1
293,114,716,179,1
293,114,722,179,1
293,114,728,179,1
293,114,734,179,1
293,114,740,179,1
293,114,746,179,1
293,114,752,179,1
293,114,758,179,1
293,157,614,136,1
293,157,620,136,1
293,157,626,136,1
293,157,632,136,1
293,157,638,136,1
293,157,644,136,1
293,157,650,136,1
293,157,656,136,1
293,157,662,136,1
293,157,668,136,1
293,157,674,136,1
293,157,680,136,1
293,157,686,136,1
293,157,692,136,1
293,157,698,136,1
293,157,704,136,1
293,157,710,136,1
293,157,716,136,1
286,157,722,129,0
279,157,728,122,0
272,157,734,115,0
265,157,740,108,0
258,157,746,101,0
251,157,752,94,0
244,157,758,87,0
237,157,764,80,0
237,157,770,80,1
237,157,776,80,1
237,157,782,80,1
237,157,788,80,1
237,157,794,80,1
237,297,650,-60,1
237,297,656,-60,1
237,297,662,-60,1
237,297,668,-60,1
230,297,674,-67,0
223,297,680,-74,0
216,297,686,-81,0
209,297,692,-88,0
202,297,698,-95,0
195,297,704,-102,0
188,297,710,-109,0
181,297,716,-116,0
174,297,722,-123,0
167,297,728,-130,0
160,297,734,-137,0
153,297,740,-144,0
146,297,746,-151,0
139,297,752,-158,0
132,297,758,-165,0
125,297,764,-172,0
118,297,770,-179,0
111,297,776,-186,0
111,297,782,-186,1
111,297,788,-186,1
111,297,794,-186,1
111,297,800,-186,1
111,169,506,-58,1
111,169,512,-58,1
111,169,518,-58,1
111,169,524,-58,1
111,169,530,-58,1
111,169,536,-58,1
111,169,542,-58,1
111,169,548,-58,1
111,169,554,-58,1
111,169,560,-58,1
111,169,566,-58,1
111,169,572,-58,1
104,169,578,-65,0
97,169,584,-72,0
90,169,590,-79,0
83,169,596,-86,0
76,169,602,-93,0
69,169,608,-100,0
62,169,614,-107,0
55,169,620,-114,0
48,169,626,-121,0
48,169,632,-121,1
48,169,638,-121,1
48,169,644,-121,1
48,169,650,-121,1
48,169,656,-121,1
48,169,662,-121,1
48,169,668,-121,1
48,169,674,-121,1
48,169,680,-121,1
48,169,686,-121,1
48,169,692,-121,1
48,169,698,-121,1
48,169,704,-121,1
48,169,710,-121,1
48,169,716,-121,1
48,169,722,-121,1
48,169,728,-121,1
48,169,734,-121,1
48,169,740,-121,1
48,169,746,-121,1
48,169,752,-121,1
48,169,758,-121,1
48,169,764,-121,1
48,169,770,-121,1
48,169,776,-121,1
48,169,782,-121,1
48,169,788,-121,1
48,169,794,-121,1
48,169,800,-121,1
48,193,506,-145,1
48,193,512,-145,1
48,193,518,-145,1
48,193,524,-145,1
48,193,530,-145,1
48,193,536,-145,1
48,193,542,-145,1
48,193,548,-145,1
48,193,554,-145,1
48,193,560,-145,1
48,193,566,-145,1
48,193,572,-145,1
48,193,578,-145,1
48,193,584,-145,1
48,193,590,-145,1
48,193,596,-145,1
48,193,602,-145,1
48,193,608,-145,1
48,193,614,-145,1
48,193,620,-145,1
48,193,626,-145,1
48,193,632,-145,1
48,193,638,-145,1
48,193,644,-145,1
48,193,650,-145,1
48,193,656,-145,1
48,193,662,-145,1
48,193,668,-145,1
48,193,674,-145,1
48,193,680,-145,1
48,193,686,-145,1
48,193,692,-145,1
48,193,698,-145,1
48,193,704,-145,1
48,193,710,-145,1
48,193,716,-145,1
48,193,722,-145,1
48,193,728,-145,1
48,193,734,-145,1
48,193,740,-145,1
48,193,746,-145,1
48,118,602,-70,1
48,118,608,-70,1
48,118,614,-70,1
48,118,620,-70,1
48,118,626,-70,1
48,118,632,-70,1
48,118,638,-70,1
48,118,644,-70,1
41,118,650,-77,0
34,118,656,-84,0
27,118,662,-91,0
27,118,668,-91,1
27,118,674,-91,1
27,118,680,-91,1
27,118,686,-91,1
27,118,692,-91,1
27,118,698,-91,1
27,118,704,-91,1
27,118,710,-91,1
27,118,716,-91,1
27,118,722,-91,1
27,118,728,-91,1
27,118,734,-91,1
27,118,740,-91,1
27,118,746,-91,1
27,118,752,-91,1
27,118,758,-91,1
27,118,764,-91,1
27,118,770,-91,1
27,118,776,-91,1
27,118,782,-91,1
27,118,788,-91,1
27,118,794,-91,1
27,118,800,-91,1
34,274,506,-240,2
41,274,512,-233,2
48,274,518,-226,2
55,274,524,-219,2
62,274,530,-212,2
69,274,536,-205,2
76,274,542,-198,2
76,274,548,-198,1
76,274,554,-198,1
76,274,560,-198,1
76,274,566,-198,1
76,274,572,-198,1
76,274,578,-198,1
76,274,584,-198,1
76,274,590,-198,1
76,274,596,-198,1
76,274,602,-198,1
76,274,608,-198,1
76,274,614,-198,1
76,274,620,-198,1
76,274,626,-198,1
76,274,632,-198,1
76,274,638,-198,1
76,274,644,-198,1
76,274,650,-198,1
76,274,656,-198,1
83,274,662,-191,2
90,274,668,-184,2
97,274,674,-177,2
104,274,680,-170,2
111,274,686,-163,2
111,274,692,-163,1
111,274,698,-163,1
111,274,704,-163,1
111,274,710,-163,1
111,274,716,-163,1
111,274,722,-163,1
111,274,728,-163,1
111,274,734,-163,1
111,274,740,-163,1
111,274,746,-163,1
111,274,752,-163,1
111,274,758,-163,1
111,274,764,-163,1
111,235,620,-124,1
111,235,626,-124,1
111,235,632,-124,1
111,235,638,-124,1
111,235,644,-124,1
111,235,650,-124,1
111,235,656,-124,1
111,235,662,-124,1
111,235,668,-124,1
111,235,674,-124,1
111,235,680,-124,1
111,235,686,-124,1
111,235,692,-124,1
111,235,698,-124,1
111,235,704,-124,1
111,235,710,-124,1
111,235,716,-124,1
111,235,722,-124,1
111,235,728,-124,1
111,235,734,-124,1
111,235,740,-124,1
111,235,746,-124,1
111,235,752,-124,1
111,235,758,-124,1
111,235,764,-124,1
111,235,770,-124,1
111,235,776,-124,1
111,235,782,-124,1
111,235,788,-124,1
111,235,794,-124,1
111,235,800,-124,1
111,253,656,-142,1
111,253,662,-142,1
111,253,668,-142,1
111,253,674,-142,1
111,253,680,-142,1
111,253,686,-142,1
111,253,692,-142,1
111,253,698,-142,1
111,253,704,-142,1
111,253,710,-142,1
111,253,716,-142,1
111,253,722,-142,1
111,253,728,-142,1
111,253,734,-142,1
118,253,740,-135,2
125,253,746,-128,2
132,253,752,-121,2
139,253,758,-114,2
146,253,764,-107,2
153,253,770,-100,2
160,253,776,-93,2
167,253,782,-86,2
174,253,788,-79,2
174,253,794,-79,1
174,253,800,-79,1
